,tracking_id,datetime,windmill_generated_power(kW/h)
3153,WM_27113,2019-06-15 12:03:20,4.829482642360117
3154,WM_27013,2019-06-14 18:43:20,5.892952039024648
3155,WM_12223,2019-02-04 03:33:20,8.50672821308682
3156,WM_35652,2019-08-18 17:33:20,4.630394827775812
3157,WM_34308,2019-08-08 18:03:20,3.0569424235438425
3158,WM_34324,2019-08-08 20:43:20,3.122258932766982
3159,WM_30346,2019-07-08 23:53:20,8.943248549796596
3160,WM_40184,2019-09-22 13:33:20,7.538067772200044
3161,WM_20612,2019-04-27 01:23:20,5.8572309069197095
3162,WM_23258,2019-05-16 11:03:20,5.613718713149043
3163,WM_8556,2019-01-07 09:33:20,7.38991653189867
3164,WM_32174,2019-07-22 01:53:20,4.4153951715364625
3165,WM_4179,2018-12-04 15:43:20,7.696540498779651
3166,WM_9797,2019-01-16 06:53:20,8.182455829617565
3167,WM_4680,2018-12-08 08:53:20,7.376978311784755
3168,WM_36448,2019-08-24 07:03:20,3.631545987219405
3169,WM_28854,2019-06-28 05:53:20,3.485755574403362
3170,WM_394,2018-10-31 23:23:20,5.106193237279523
3171,WM_33325,2019-08-01 18:23:20,3.0000585747749513
3172,WM_16656,2019-03-12 06:23:20,8.094609130956288
3173,WM_11905,2019-02-01 21:53:20,9.016158865106947
3174,WM_2920,2018-11-25 07:33:20,6.175685216687766
3175,WM_7349,2018-12-29 20:13:20,12.479462742042983
3176,WM_9085,2019-01-11 04:03:20,8.78636304983954
3177,WM_27534,2019-06-18 13:03:20,4.3313926203239035
3178,WM_13990,2019-02-17 00:43:20,9.839938886987817
3179,WM_20377,2019-04-25 07:43:20,5.269075089220747
3180,WM_22042,2019-05-07 18:23:20,5.539226543702986
3181,WM_22164,2019-05-08 14:43:20,3.2042855559204844
3182,WM_4104,2018-12-04 03:13:20,4.865083185157738
3183,WM_16665,2019-03-12 08:13:20,6.333552396579035
3184,WM_31993,2019-07-20 18:03:20,3.4894626790260452
3185,WM_10186,2019-01-19 04:53:20,5.58342529184337
3186,WM_1861,2018-11-14 09:43:20,3.1521925969210556
3187,WM_5331,2018-12-15 01:43:20,5.038896224673701
3188,WM_4320,2018-12-05 17:13:20,7.120441526516463
3189,WM_12601,2019-02-06 19:23:20,7.7768944401588795
3190,WM_18754,2019-03-31 09:13:20,6.127835218977697
3191,WM_3098,2018-11-26 15:03:20,6.305268455754207
3192,WM_10326,2019-01-20 04:43:20,9.46372550135693
3193,WM_2872,2018-11-24 22:43:20,5.5352712284955725
3194,WM_24907,2019-05-29 01:23:20,5.0050010840516475
3195,WM_40180,2019-09-22 12:53:20,5.568314155727822
3196,WM_10107,2019-01-18 15:13:20,12.292310438539433
3197,WM_24594,2019-05-25 22:23:20,7.8649429184737265
3198,WM_35237,2019-08-15 06:33:20,5.496378214278491
3199,WM_14710,2019-02-22 08:33:20,9.323892509391595
3200,WM_13357,2019-02-12 07:33:20,9.206362071836814
3201,WM_17132,2019-03-17 10:53:20,2.536083091700134
3202,WM_20025,2019-04-19 16:33:20,3.313220365273267
3203,WM_17072,2019-03-15 10:23:20,3.4190212673862685
3204,WM_18288,2019-03-26 02:33:20,2.811664329384286
3205,WM_35017,2019-08-13 17:53:20,6.733865658927796
3206,WM_20671,2019-04-27 11:13:20,3.0676045305191906
3207,WM_19644,2019-04-15 09:33:20,2.7955833595767814
3208,WM_17423,2019-03-19 13:53:20,2.9824110713683725
3209,WM_17912,2019-03-23 04:03:20,4.070423097358842
3210,WM_18617,2019-03-28 09:53:20,1.8128544693011301
3211,WM_14888,2019-02-23 22:13:20,5.4927012911667275
3212,WM_20312,2019-04-24 20:53:20,5.191660760664243
3213,WM_879,2018-11-06 20:43:20,7.164507856079133
3214,WM_7182,2018-12-28 16:23:20,12.2676941591025
3215,WM_4546,2018-12-07 09:43:20,9.47188580106488
3216,WM_13499,2019-02-13 09:03:20,5.3193380163167445
3217,WM_24724,2019-05-27 15:23:20,6.195995990197795
3218,WM_20199,2019-04-22 16:33:20,4.775599783120302
3219,WM_32927,2019-07-29 22:03:20,7.8764836297223315
3220,WM_30968,2019-07-13 11:13:20,5.257928547708249
3221,WM_6879,2018-12-26 12:33:20,11.585844688367935
3222,WM_10761,2019-01-23 14:03:20,9.871403531374838
3223,WM_33831,2019-08-05 08:43:20,4.592580391199129
3224,WM_10702,2019-01-23 04:13:20,9.561202154966532
3225,WM_22335,2019-05-09 20:53:20,5.350350825427914
3226,WM_9492,2019-01-14 00:13:20,5.297101221092256
3227,WM_21698,2019-05-05 08:53:20,3.784964503313515
3228,WM_5194,2018-12-12 02:23:20,10.525554221469696
3229,WM_2524,2018-11-22 11:23:20,6.023080603968109
3230,WM_25929,2019-06-06 17:13:20,4.535101708922979
3231,WM_26011,2019-06-07 08:13:20,4.254724724641733
3232,WM_29198,2019-06-30 18:13:20,8.398902815936253
3233,WM_36054,2019-08-21 12:43:20,4.893528945991281
3234,WM_28680,2019-06-26 22:33:20,6.521012376189695
3235,WM_2743,2018-11-24 01:03:20,2.7725217546637113
3236,WM_11222,2019-01-26 20:03:20,13.359549787671051
3237,WM_14690,2019-02-22 05:13:20,10.068964622813445
3238,WM_2135,2018-11-16 08:43:20,8.847081338904147
3239,WM_32956,2019-07-30 03:03:20,7.621768414803034
3240,WM_4728,2018-12-08 16:53:20,6.392217300978216
3241,WM_3126,2018-11-26 19:43:20,5.216966428921409
3242,WM_35598,2019-08-18 08:33:20,3.2051161935782067
3243,WM_8350,2019-01-05 21:53:20,8.602973961123995
3244,WM_18136,2019-03-24 21:33:20,5.511988401805566
3245,WM_28654,2019-06-26 18:13:20,3.117292672542512
3246,WM_14103,2019-02-17 20:53:20,7.121997231481654
3247,WM_32019,2019-07-20 22:23:20,9.090749132620397
3248,WM_1198,2018-11-09 11:13:20,3.3101305641699765
3249,WM_20470,2019-04-25 23:13:20,7.011111303105066
3250,WM_25079,2019-05-30 06:23:20,4.036992233246424
3251,WM_38273,2019-09-08 00:13:20,9.220607002000033
3252,WM_13688,2019-02-14 17:23:20,6.758344562423946
3253,WM_7778,2019-01-01 20:43:20,10.75558552312945
3254,WM_19080,2019-04-05 08:13:20,4.039040506610947
3255,WM_29553,2019-07-03 06:23:20,3.0471000939278388
3256,WM_21177,2019-04-30 23:43:20,5.270224372315714
3257,WM_24461,2019-05-24 23:53:20,6.242809784644618
3258,WM_35340,2019-08-16 13:33:20,5.824207165053434
3259,WM_9204,2019-01-11 23:53:20,4.464041422264163
3260,WM_40210,2019-09-22 17:53:20,7.184362969483498
3261,WM_16485,2019-03-09 09:13:20,5.998511372190868
3262,WM_2208,2018-11-16 20:53:20,1.709358059591926
3263,WM_25883,2019-06-06 09:33:20,2.933110455346739
3264,WM_32905,2019-07-29 18:23:20,4.377991003518323
3265,WM_8176,2019-01-04 16:53:20,7.071064404917671
3266,WM_22917,2019-05-14 01:53:20,4.216712995296897
3267,WM_6476,2018-12-23 15:53:20,10.002276879754207
3268,WM_15550,2019-02-28 22:33:20,10.094371962165061
3269,WM_21149,2019-04-30 19:03:20,3.783219086954584
3270,WM_870,2018-11-06 17:13:20,2.357312678100151
3271,WM_5219,2018-12-12 06:33:20,9.257053711244433
3272,WM_6979,2018-12-27 05:13:20,8.105860170325649
3273,WM_23143,2019-05-15 15:53:20,5.750666171149557
3274,WM_24971,2019-05-29 12:13:20,5.456887532743995
3275,WM_22125,2019-05-08 08:13:20,2.5813208574825883
3276,WM_6883,2018-12-26 13:13:20,11.927758197922122
3277,WM_461,2018-11-01 10:33:20,6.637823513552956
3278,WM_23229,2019-05-16 06:13:20,4.762131108237798
3279,WM_30939,2019-07-13 06:23:20,5.6515646733394
3280,WM_29649,2019-07-03 23:03:20,8.84962708786627
3281,WM_25951,2019-06-06 21:33:20,7.130391826149454
3282,WM_39104,2019-09-14 07:03:20,3.286484078879119
3283,WM_33474,2019-08-02 19:33:20,6.996525950094921
3284,WM_18176,2019-03-25 04:53:20,2.61082978053415
3285,WM_30652,2019-07-11 05:23:20,5.3888849554089555
3286,WM_19854,2019-04-17 15:03:20,6.255748948929962
3287,WM_10170,2019-01-19 02:13:20,9.694183966448586
3288,WM_22926,2019-05-14 03:23:20,3.954780551955996
3289,WM_14780,2019-02-23 02:13:20,7.263594178003799
3290,WM_26266,2019-06-09 07:33:20,3.6970099592992263
3291,WM_6475,2018-12-23 15:43:20,10.869094076065364
3292,WM_7168,2018-12-28 14:03:20,13.921708821261397
3293,WM_7600,2018-12-31 14:23:20,10.457017466458256
3294,WM_18437,2019-03-27 03:23:20,3.748389691919531
3295,WM_31844,2019-07-19 16:23:20,5.239932279080464
3296,WM_39083,2019-09-14 03:33:20,4.619914260721457
3297,WM_13269,2019-02-11 16:23:20,5.1078405255864014
3298,WM_36503,2019-08-24 16:13:20,3.244782447263593
3299,WM_11270,2019-01-27 04:03:20,7.538405088949656
3300,WM_5894,2018-12-19 04:03:20,9.72955491304049
3301,WM_15999,2019-03-05 18:43:20,7.514292674927991
3302,WM_20814,2019-04-28 11:03:20,1.7775162422073871
3303,WM_24871,2019-05-28 17:03:20,8.06908846978154
3304,WM_32184,2019-07-22 03:33:20,4.44441067872277
3305,WM_8284,2019-01-05 10:53:20,6.364317170361634
3306,WM_17898,2019-03-23 01:13:20,4.862762239581529
3307,WM_27218,2019-06-16 06:03:20,6.189383978108307
3308,WM_37428,2019-09-02 03:23:20,5.693052097252268
3309,WM_7097,2018-12-28 02:13:20,9.416995600313756
3310,WM_4356,2018-12-05 23:13:20,8.778340533991043
3311,WM_20914,2019-04-29 03:43:20,2.890989374630081
3312,WM_31053,2019-07-14 01:23:20,7.487229604134292
3313,WM_35228,2019-08-15 05:03:20,6.632528902960696
3314,WM_2364,2018-11-17 23:03:20,6.116322042777199
3315,WM_28658,2019-06-26 18:53:20,4.273598256068323
3316,WM_24641,2019-05-26 06:43:20,6.250872307622053
3317,WM_13476,2019-02-13 05:13:20,4.935574240295149
3318,WM_20764,2019-04-28 02:43:20,5.323262421712473
3319,WM_21959,2019-05-07 04:33:20,4.204040742742155
3320,WM_8920,2019-01-10 00:03:20,2.8316308765062943
3321,WM_26487,2019-06-10 20:53:20,7.823676685926245
3322,WM_2814,2018-11-24 13:03:20,6.9215175025904605
3323,WM_27892,2019-06-21 05:53:20,5.366623656043721
3324,WM_39771,2019-09-18 22:33:20,8.676674953401818
3325,WM_22588,2019-05-11 17:03:20,3.975036929125563
3326,WM_35040,2019-08-13 21:43:20,10.144174652169761
3327,WM_35559,2019-08-18 02:03:20,5.412027834350917
3328,WM_24785,2019-05-28 02:03:20,4.582686036324275
3329,WM_13632,2019-02-14 07:53:20,9.49310641094008
3330,WM_21320,2019-05-01 23:33:20,5.153290782710927
3331,WM_30322,2019-07-08 19:43:20,7.897433012825895
3332,WM_19590,2019-04-15 00:23:20,4.002779272857859
3333,WM_2971,2018-11-25 16:53:20,6.75545267290124
3334,WM_11691,2019-01-31 09:13:20,6.453683233938668
3335,WM_18675,2019-03-28 20:53:20,3.681779219471797
3336,WM_19869,2019-04-17 17:53:20,6.375356342336568
3337,WM_8341,2019-01-05 20:23:20,5.308480027071555
3338,WM_17086,2019-03-15 13:33:20,2.4300228906283716
3339,WM_8514,2019-01-07 02:33:20,7.590673944373052
3340,WM_39343,2019-09-15 23:13:20,7.845674695043138
3341,WM_19604,2019-04-15 02:43:20,2.477302662580972
3342,WM_28068,2019-06-22 13:03:20,5.37891197892465
3343,WM_37814,2019-09-04 19:43:20,4.002507569061036
3344,WM_5418,2018-12-15 16:53:20,3.1094971955364836
3345,WM_12706,2019-02-07 13:33:20,8.058173278324777
3346,WM_11583,2019-01-30 14:53:20,6.012781772094927
3347,WM_35321,2019-08-15 20:43:20,8.495144003981272
3348,WM_12749,2019-02-07 20:43:20,4.121523894661533
3349,WM_26402,2019-06-10 06:43:20,4.917273997820193
3350,WM_23909,2019-05-21 00:23:20,7.3719942817049855
3351,WM_2010,2018-11-15 11:33:20,3.363556072325818
3352,WM_12184,2019-02-03 21:03:20,9.737895502543147
3353,WM_15495,2019-02-28 13:23:20,10.476149140212339
3354,WM_7822,2019-01-02 04:03:20,9.819009800745768
3355,WM_14074,2019-02-17 16:03:20,8.08347763714989
3356,WM_37128,2019-08-31 01:23:20,6.530678440258406
3357,WM_23175,2019-05-15 21:13:20,7.2797534771931085
3358,WM_38061,2019-09-06 12:53:20,2.374984434291178
3359,WM_2647,2018-11-23 08:43:20,9.234844017494897
3360,WM_5821,2018-12-18 15:43:20,7.642508353491596
3361,WM_30593,2019-07-10 18:53:20,4.578693389129377
3362,WM_29756,2019-07-04 16:53:20,6.937093570475034
3363,WM_28201,2019-06-23 11:53:20,6.961266715675893
3364,WM_13957,2019-02-16 19:03:20,8.41905649778543
3365,WM_35804,2019-08-19 19:03:20,6.221761249533895
3366,WM_4993,2018-12-10 15:43:20,7.540819771150517
3367,WM_18950,2019-04-04 05:23:20,3.768898228700692
3368,WM_33514,2019-08-03 02:23:20,5.682385166498377
3369,WM_31462,2019-07-16 23:03:20,7.637850295166995
3370,WM_29432,2019-07-02 09:53:20,3.6800358068808032
3371,WM_32646,2019-07-27 11:33:20,4.918040774706935
3372,WM_28556,2019-06-26 01:33:20,7.861487113073032
3373,WM_8117,2019-01-04 06:33:20,5.454410530273366
3374,WM_29456,2019-07-02 14:03:20,3.6665606988568276
3375,WM_35052,2019-08-13 23:43:20,8.559378177382488
3376,WM_7202,2018-12-28 19:43:20,12.32337068067709
3377,WM_13312,2019-02-11 23:33:20,3.9811295568697402
3378,WM_39023,2019-09-13 17:33:20,3.2555066368734695
3379,WM_37650,2019-09-03 16:23:20,2.9471750706944886
3380,WM_15340,2019-02-27 11:33:20,12.076688110840932
3381,WM_12685,2019-02-07 09:43:20,7.750479113791365
3382,WM_37079,2019-08-28 16:53:20,2.391123893336097
3383,WM_8485,2019-01-06 21:23:20,5.36225626841757
3384,WM_34135,2019-08-07 12:33:20,4.8218157696692865
3385,WM_5473,2018-12-16 02:03:20,7.985548500538666
3386,WM_7190,2018-12-28 17:43:20,11.049214386613487
3387,WM_3338,2018-11-28 07:43:20,5.532196672958969
3388,WM_14577,2019-02-21 10:23:20,9.49502080846164
3389,WM_21241,2019-05-01 10:23:20,2.327963217240912
3390,WM_20978,2019-04-29 14:23:20,2.6695162161214068
3391,WM_15740,2019-03-03 20:53:20,11.37369563720349
3392,WM_29441,2019-07-02 11:33:20,4.774948183716942
3393,WM_15806,2019-03-04 08:43:20,5.121791606403134
3394,WM_3127,2018-11-26 19:53:20,4.7160721135293
3395,WM_18212,2019-03-25 11:43:20,3.732176285709788
3396,WM_27838,2019-06-20 20:43:20,7.6804928595507
3397,WM_38982,2019-09-13 10:43:20,2.6875854125721643
3398,WM_25820,2019-06-05 22:33:20,7.361940655888002
3399,WM_34735,2019-08-11 18:43:20,5.831704263382652
3400,WM_17000,2019-03-14 21:23:20,4.2728453672381645
3401,WM_12354,2019-02-05 01:43:20,9.289023119392477
3402,WM_22203,2019-05-08 21:43:20,4.352922191569387
3403,WM_36805,2019-08-26 19:13:20,4.328990899119554
3404,WM_32424,2019-07-23 19:53:20,2.878123550020744
3405,WM_1786,2018-11-13 20:53:20,3.0180489938567816
3406,WM_7831,2019-01-02 05:33:20,5.7114658375066725
3407,WM_24210,2019-05-23 02:43:20,3.5473585096036793
3408,WM_22966,2019-05-14 10:13:20,4.080145190328619
3409,WM_38499,2019-09-09 15:23:20,4.961596843943945
3410,WM_12737,2019-02-07 18:43:20,7.846821469664468
3411,WM_31149,2019-07-14 18:03:20,5.058516383954633
3412,WM_5001,2018-12-10 17:03:20,7.365438721605643
3413,WM_31864,2019-07-19 19:43:20,6.394492165964263
3414,WM_12494,2019-02-06 01:33:20,10.912323320905516
3415,WM_6889,2018-12-26 14:13:20,13.766382678099548
3416,WM_26800,2019-06-13 04:03:20,4.415575421665464
3417,WM_3330,2018-11-28 06:23:20,5.642780933883747
3418,WM_18565,2019-03-28 00:53:20,2.8398177703979512
3419,WM_36864,2019-08-27 05:03:20,2.845148802114791
3420,WM_392,2018-10-31 23:03:20,4.80676766567383
3421,WM_18510,2019-03-27 15:43:20,4.359654277692688
3422,WM_34216,2019-08-08 02:43:20,6.029173592591906
3423,WM_4196,2018-12-04 20:23:20,9.31500343397977
3424,WM_18616,2019-03-28 09:43:20,2.805702656887314
3425,WM_29506,2019-07-02 22:33:20,8.36459568833928
3426,WM_18965,2019-04-04 07:53:20,4.766202720993559
3427,WM_18587,2019-03-28 04:33:20,4.834341107716512
3428,WM_12857,2019-02-08 15:13:20,6.396077375161663
3429,WM_12016,2019-02-02 16:53:20,10.64514693158335
3430,WM_25918,2019-06-06 15:23:20,4.291313204900272
3431,WM_23100,2019-05-15 08:43:20,3.8957090414736917
3432,WM_312,2018-10-31 09:33:20,10.265990906970963
3433,WM_16658,2019-03-12 06:43:20,7.780378656997315
3434,WM_5868,2018-12-18 23:43:20,10.763944637879115
3435,WM_6013,2018-12-19 23:53:20,10.187656228478843
3436,WM_5855,2018-12-18 21:33:20,9.546030445306242
3437,WM_21942,2019-05-07 01:43:20,4.450697475376037
3438,WM_6675,2018-12-25 01:53:20,9.292267394763535
3439,WM_31222,2019-07-15 06:13:20,7.044958619740331
3440,WM_5949,2018-12-19 13:13:20,9.612131734154687
3441,WM_13528,2019-02-13 13:53:20,6.35649766256481
3442,WM_4160,2018-12-04 12:33:20,11.270384255314768
3443,WM_9673,2019-01-15 08:33:20,4.807963163240472
3444,WM_29568,2019-07-03 08:53:20,3.159002997751701
3445,WM_30873,2019-07-12 19:03:20,6.211369455037201
3446,WM_10520,2019-01-21 13:13:20,10.846885375521227
3447,WM_29076,2019-06-29 20:43:20,7.643616896552107
3448,WM_28662,2019-06-26 19:33:20,6.37709847232932
3449,WM_24169,2019-05-22 19:53:20,5.574315899118486
3450,WM_21891,2019-05-06 17:13:20,4.400237044472011
3451,WM_9745,2019-01-15 22:03:20,8.714576845506146
3452,WM_18303,2019-03-26 05:03:20,5.204018310474656
3453,WM_22367,2019-05-10 02:13:20,2.354278104471043
3454,WM_4146,2018-12-04 10:13:20,9.399615675851345
3455,WM_29424,2019-07-02 08:33:20,4.484013565688672
3456,WM_16018,2019-03-06 00:03:20,7.648890006125851
3457,WM_3436,2018-11-29 00:13:20,6.822230826073463
3458,WM_22185,2019-05-08 18:43:20,6.219244377187076
3459,WM_32125,2019-07-21 17:23:20,6.457382084926365
3460,WM_24425,2019-05-24 17:53:20,3.7898878034377153
3461,WM_21418,2019-05-02 15:53:20,3.2804325659666507
3462,WM_36502,2019-08-24 16:03:20,3.564419057138469
3463,WM_27923,2019-06-21 11:13:20,6.569558627456969
3464,WM_2290,2018-11-17 10:33:20,7.978228262967109
3465,WM_8504,2019-01-07 00:43:20,4.9663756271969115
3466,WM_26229,2019-06-09 01:03:20,5.679267160254922
3467,WM_12427,2019-02-05 13:53:20,6.790916250641785
3468,WM_7068,2018-12-27 21:23:20,7.743464584566652
3469,WM_19350,2019-04-07 10:03:20,2.785423457224083
3470,WM_3638,2018-11-30 10:53:20,6.411119761767563
3471,WM_9907,2019-01-17 02:43:20,9.300402891477122
3472,WM_36159,2019-08-22 06:23:20,6.340827111437136
3473,WM_33898,2019-08-05 20:03:20,8.177857344935525
3474,WM_1719,2018-11-13 08:33:20,6.1813998991092385
3475,WM_24668,2019-05-26 11:33:20,5.1712643838102625
3476,WM_13867,2019-02-16 03:23:20,8.352165064107071
3477,WM_28409,2019-06-24 23:53:20,8.136288461986858
3478,WM_7223,2018-12-28 23:13:20,10.71569131952362
3479,WM_196,2018-10-30 06:13:20,9.170474289367233
3480,WM_4889,2018-12-09 21:03:20,5.594046325773366
3481,WM_34629,2019-08-11 00:33:20,9.21887185902168
3482,WM_4772,2018-12-09 01:23:20,10.146400924596287
3483,WM_2785,2018-11-24 08:13:20,7.442238891844865
3484,WM_31911,2019-07-20 03:43:20,3.9838004654654644
3485,WM_19508,2019-04-08 13:43:20,4.9704193706448185
3486,WM_23651,2019-05-19 05:23:20,4.218933788061939
3487,WM_30594,2019-07-10 19:03:20,4.521570712509118
3488,WM_37296,2019-09-01 05:23:20,4.708067501667239
3489,WM_24851,2019-05-28 13:23:20,8.25731097572457
3490,WM_23223,2019-05-16 05:13:20,5.124473890751291
3491,WM_22499,2019-05-11 02:13:20,4.900403384668953
3492,WM_3781,2018-12-01 16:13:20,4.622467934120361
3493,WM_6424,2018-12-23 05:03:20,8.394539219441366
3494,WM_39876,2019-09-19 16:03:20,7.70629792981803
3495,WM_3434,2018-11-28 23:53:20,8.31209795532627
3496,WM_3932,2018-12-02 22:33:20,9.276403270795322
3497,WM_32194,2019-07-22 05:13:20,4.525472974886211
3498,WM_16189,2019-03-07 05:13:20,8.999982421565935
3499,WM_17276,2019-03-18 12:03:20,4.3501480531900585
3500,WM_24978,2019-05-29 13:23:20,4.786279500149907
3501,WM_30302,2019-07-08 16:13:20,5.099116080084663
3502,WM_29787,2019-07-04 22:03:20,7.017600004761104
3503,WM_22781,2019-05-13 03:13:20,4.44642855899589
3504,WM_17751,2019-03-21 21:53:20,4.942662808418964
3505,WM_24495,2019-05-25 05:53:20,5.724835435424886
3506,WM_7927,2019-01-02 21:33:20,10.063149922753619
3507,WM_10818,2019-01-23 23:53:20,11.079330565127538
3508,WM_31055,2019-07-14 01:43:20,6.612884414313723
3509,WM_38912,2019-09-12 15:13:20,3.276477533659874
3510,WM_14085,2019-02-17 17:53:20,8.79785379368296
3511,WM_28452,2019-06-25 07:33:20,6.22611287879314
3512,WM_33824,2019-08-05 07:33:20,5.459821102160251
3513,WM_18517,2019-03-27 16:53:20,4.530973295494742
3514,WM_3112,2018-11-26 17:23:20,4.383449647423398
3515,WM_34344,2019-08-09 00:13:20,4.798088741843298
3516,WM_14634,2019-02-21 19:53:20,11.829576348250065
3517,WM_35019,2019-08-13 18:13:20,6.41355983522701
3518,WM_14873,2019-02-23 18:43:20,5.652997773593751
3519,WM_29535,2019-07-03 03:23:20,4.126936113962122
3520,WM_26344,2019-06-09 20:53:20,6.374324335383403
3521,WM_4324,2018-12-05 17:53:20,8.26521554805253
3522,WM_18800,2019-04-01 09:53:20,1.8829628642947813
3523,WM_28652,2019-06-26 17:53:20,3.0370763343421743
3524,WM_434,2018-11-01 06:03:20,7.645410862413485
3525,WM_7773,2019-01-01 19:53:20,11.336334362879892
3526,WM_36324,2019-08-23 09:53:20,4.242350920187488
3527,WM_3169,2018-11-27 03:13:20,6.490248991620544
3528,WM_30393,2019-07-09 09:23:20,3.131827431525455
3529,WM_24698,2019-05-26 16:33:20,5.614044185236679
3530,WM_32929,2019-07-29 22:23:20,7.985222668708883
3531,WM_14549,2019-02-21 05:43:20,8.174677185103072
3532,WM_21825,2019-05-06 06:13:20,5.470725302049697
3533,WM_25803,2019-06-05 19:43:20,6.053250128134242
3534,WM_32217,2019-07-22 09:03:20,2.979514455223151
3535,WM_39598,2019-09-17 17:43:20,7.68428804376225
3536,WM_106,2018-10-29 14:43:20,7.153262595849928
3537,WM_5003,2018-12-10 17:23:20,6.8741575881545325
3538,WM_24719,2019-05-27 14:33:20,5.889839382386766
3539,WM_1302,2018-11-10 09:03:20,4.268258967713337
3540,WM_32997,2019-07-30 10:33:20,3.0789630506910823
3541,WM_28117,2019-06-22 21:23:20,7.146837961391249
3542,WM_21164,2019-04-30 21:33:20,4.508599752418089
3543,WM_33712,2019-08-04 12:23:20,5.557991398953079
3544,WM_28925,2019-06-28 17:53:20,3.719326157204839
3545,WM_4574,2018-12-07 15:03:20,8.495265194295548
3546,WM_24710,2019-05-27 13:03:20,5.68085993505058
3547,WM_14430,2019-02-20 09:13:20,6.588309930620161
3548,WM_16691,2019-03-12 14:43:20,4.608366137329793
3549,WM_190,2018-10-30 05:13:20,8.444788201167281
3550,WM_14139,2019-02-18 03:13:20,5.635464804531162
3551,WM_7497,2018-12-30 21:03:20,10.959970748335266
3552,WM_15810,2019-03-04 09:23:20,5.701015404666599
3553,WM_21869,2019-05-06 13:33:20,5.627333693049738
3554,WM_39751,2019-09-18 19:13:20,8.92660508317872
3555,WM_30936,2019-07-13 05:43:20,6.015192318312577
3556,WM_19617,2019-04-15 04:53:20,1.9358771308548937
3557,WM_9575,2019-01-14 15:43:20,7.807879065185311
3558,WM_32177,2019-07-22 02:23:20,4.650674267982118
3559,WM_5507,2018-12-16 08:53:20,6.441832103138564
3560,WM_19288,2019-04-06 22:13:20,5.995762629266896
3561,WM_16608,2019-03-11 20:53:20,2.8712911209093175
3562,WM_32073,2019-07-21 08:33:20,3.5829916510509885
3563,WM_15461,2019-02-28 07:43:20,8.66102999491517
3564,WM_22545,2019-05-11 09:53:20,2.445609008283721
3565,WM_17028,2019-03-15 02:03:20,3.1146283730911986
3566,WM_16301,2019-03-07 23:53:20,8.33525674574861
3567,WM_7010,2018-12-27 10:23:20,8.404044410802927
3568,WM_14725,2019-02-22 11:13:20,10.384935548291232
3569,WM_35667,2019-08-18 20:03:20,8.275487234991534
3570,WM_11860,2019-02-01 14:23:20,10.507432419013199
3571,WM_24025,2019-05-21 19:43:20,5.398964098687918
3572,WM_23911,2019-05-21 00:43:20,6.113529523412849
3573,WM_6671,2018-12-25 01:13:20,10.011904682546238
3574,WM_34818,2019-08-12 08:43:20,3.512389568844388
3575,WM_35471,2019-08-17 11:23:20,5.2495897297276715
3576,WM_8321,2019-01-05 17:03:20,6.282413686554691
3577,WM_6056,2018-12-20 07:03:20,7.7012208706304435
3578,WM_586,2018-11-02 08:53:20,6.360945018895907
3579,WM_37207,2019-08-31 14:33:20,3.6395200116471726
3580,WM_25810,2019-06-05 20:53:20,8.446933581588556
3581,WM_38360,2019-09-08 14:43:20,4.024809028569695
3582,WM_27816,2019-06-20 17:03:20,4.968707369340359
3583,WM_709,2018-11-05 12:03:20,6.1435981477422095
3584,WM_10275,2019-01-19 20:03:20,13.464586983035646
3585,WM_11589,2019-01-30 15:53:20,15.533396170818083
3586,WM_31555,2019-07-17 14:53:20,5.80660405452451
3587,WM_26913,2019-06-14 02:03:20,6.172402646512917
3588,WM_10312,2019-01-20 02:13:20,11.170445827335582
3589,WM_34596,2019-08-10 19:03:20,6.802183856542577
3590,WM_26305,2019-06-09 14:03:20,5.41541746139703
3591,WM_39889,2019-09-19 18:13:20,7.041501642021435
3592,WM_3655,2018-11-30 18:33:20,3.261232537432828
3593,WM_5849,2018-12-18 20:33:20,10.489575427550733
3594,WM_34358,2019-08-09 02:33:20,4.030152308882591
3595,WM_14580,2019-02-21 10:53:20,9.997907671457636
3596,WM_12062,2019-02-03 00:33:20,10.38687561806329
3597,WM_5548,2018-12-16 15:43:20,4.82468233122886
3598,WM_13842,2019-02-15 23:13:20,7.6823715005101905
3599,WM_25917,2019-06-06 15:13:20,4.281065633379287
3600,WM_31775,2019-07-19 04:53:20,4.830440265074727
3601,WM_30420,2019-07-09 13:53:20,5.070973659714607
3602,WM_6804,2018-12-25 23:23:20,7.430269131242304
3603,WM_5498,2018-12-16 06:53:20,7.4153511193499515
3604,WM_3539,2018-11-29 18:13:20,3.1221913923912425
3605,WM_3908,2018-12-02 18:33:20,3.821445481174896
3606,WM_16538,2019-03-10 13:43:20,7.781081353425741
3607,WM_40109,2019-09-22 01:03:20,6.767879362669219
3608,WM_5491,2018-12-16 05:13:20,7.413777314267497
3609,WM_9464,2019-01-13 19:33:20,4.437105458883037
3610,WM_5532,2018-12-16 13:03:20,4.319301855783694
3611,WM_20065,2019-04-19 23:13:20,7.217613561672866
3612,WM_25139,2019-05-30 21:33:20,4.202085298832298
3613,WM_16106,2019-03-06 14:53:20,9.733857280441025
3614,WM_21147,2019-04-30 18:43:20,3.208905354883126
3615,WM_38527,2019-09-09 20:03:20,8.898418210792789
